6.21461 2.82551
6.90776 2.82529
7.31322 2.82527
7.6009 2.82526
7.82405 2.82526
8.00637 2.82526
8.16052 2.82526
8.29405 2.82525
8.41183 2.82525
8.51719 2.82524
8.6125 2.82524
8.69951 2.82524
8.77956 2.82524
8.85367 2.82524
8.92266 2.82523
8.9872 2.82524
9.04782 2.82523
9.10498 2.82523
9.15905 2.82523
9.21034 2.82522
9.25913 2.82522
9.30565 2.82522
9.3501 2.82522
9.39266 2.82522
9.43348 2.82521
9.4727 2.82521
9.51044 2.82521
9.54681 2.82521
9.5819 2.82521
9.61581 2.82521
9.6486 2.8252
9.68034 2.8252
9.71112 2.8252
9.74097 2.8252
9.76996 2.8252
9.79813 2.8252
9.82553 2.8252
9.85219 2.8252
9.87817 2.82519
9.90349 2.82519
9.92818 2.82519
9.95228 2.82519
9.97581 2.82519
9.9988 2.82519
10.0213 2.82519
10.0432 2.82519
10.0648 2.82519
10.0858 2.82519
10.1064 2.82518
10.1266 2.82518
10.1464 2.82518
10.1659 2.82518
10.1849 2.82518
10.2036 2.82518
10.2219 2.82518
10.24 2.82518
10.2577 2.82518
10.2751 2.82518
10.2921 2.82518
10.309 2.82518
10.3255 2.82518
10.3417 2.82518
10.3577 2.82517
10.3735 2.82517
10.389 2.82517
10.4043 2.82517
10.4193 2.82517
10.4341 2.82517
10.4487 2.82517
10.4631 2.82517
10.4773 2.82517
10.4913 2.82517
10.5051 2.82517
10.5187 2.82517
10.5321 2.82517
10.5453 2.82516
10.5584 2.82517
10.5713 2.82516
10.5841 2.82516
10.5966 2.82516
10.6091 2.82516
10.6213 2.82516
10.6334 2.82516
10.6454 2.82516
10.6573 2.82516
10.669 2.82516
10.6805 2.82515
10.6919 2.82515
10.7032 2.82515
10.7144 2.82515
10.7255 2.82515
10.7364 2.82515
10.7472 2.82515
10.7579 2.82514
10.7685 2.82515
10.779 2.82514
10.7893 2.82514
10.7996 2.82514
10.8097 2.82515
10.8198 2.82514
10.8297 2.82514
10.8396 2.82514
10.8493 2.82514
10.859 2.82514
10.8686 2.82514
10.878 2.82514
10.8874 2.82514
10.8967 2.82514
10.906 2.82514
10.9151 2.82514
10.9241 2.82513
10.9331 2.82513
10.942 2.82514
10.9508 2.82514
10.9595 2.82513
10.9682 2.82513
10.9768 2.82513
10.9853 2.82513
10.9937 2.82513
11.0021 2.82513
11.0104 2.82513
11.0186 2.82513
11.0268 2.82513
11.0349 2.82513
11.0429 2.82513
11.0509 2.82513
11.0588 2.82513
11.0666 2.82513
11.0744 2.82513
11.0821 2.82513
11.0898 2.82513
11.0974 2.82513
11.105 2.82513
11.1124 2.82513
11.1199 2.82512
11.1273 2.82512
11.1346 2.82512
11.1419 2.82512
11.1491 2.82512
11.1563 2.82512
11.1634 2.82512
11.1704 2.82512
11.1775 2.82511
11.1844 2.82511
11.1913 2.82511
11.1982 2.82512
11.205 2.82512
11.2118 2.82511
11.2186 2.82511
11.2252 2.82511
11.2319 2.82511
11.2385 2.82511
11.245 2.82511
11.2516 2.82511
11.258 2.82511
11.2645 2.82511
11.2709 2.82511
11.2772 2.82511
11.2835 2.82511
11.2898 2.82511
11.296 2.82511
11.3022 2.82511
11.3084 2.82511
11.3145 2.82511
11.3206 2.82511
11.3266 2.82511
11.3326 2.82511
11.3386 2.8251
11.3445 2.8251
11.3504 2.8251
11.3563 2.8251
11.3621 2.8251
11.3679 2.8251
11.3737 2.8251
11.3794 2.8251
11.3851 2.8251
11.3908 2.8251
11.3964 2.8251
11.402 2.8251
11.4076 2.8251
11.4131 2.8251
11.4186 2.8251
11.4241 2.8251
11.4295 2.8251
11.435 2.8251
11.4404 2.8251
11.4457 2.8251
11.4511 2.8251
11.4564 2.8251
11.4616 2.8251
11.4669 2.82509
11.4721 2.8251
11.4773 2.8251
11.4825 2.82509
11.4876 2.8251
11.4927 2.8251
11.4978 2.8251
11.5029 2.8251
11.5079 2.8251
11.5129 2.82509
11.5179 2.82509
11.5229 2.8251
11.5278 2.82509
11.5327 2.82509
11.5376 2.82509
11.5425 2.82509
11.5473 2.82509
11.5521 2.82509
11.5569 2.82509
11.5617 2.82509
11.5665 2.82509
11.5712 2.82509
11.5759 2.82509
11.5806 2.82509
11.5852 2.82509
11.5899 2.82509
11.5945 2.82509
11.5991 2.82509
11.6037 2.82509
11.6082 2.82509
11.6128 2.82509
11.6173 2.82508
11.6218 2.82509
11.6263 2.82509
11.6307 2.82508
11.6351 2.82508
11.6396 2.82508
11.644 2.82508
11.6483 2.82508
11.6527 2.82508
11.657 2.82508
11.6613 2.82508
11.6656 2.82508
11.6699 2.82508
11.6742 2.82508
11.6784 2.82508
11.6827 2.82508
11.6869 2.82508
11.6911 2.82508
11.6952 2.82508
11.6994 2.82508
11.7035 2.82508
11.7077 2.82508
11.7118 2.82508
11.7159 2.82508
11.7199 2.82508
11.724 2.82508
11.728 2.82508
11.7321 2.82508
11.7361 2.82508
11.7401 2.82507
11.744 2.82507
11.748 2.82507
11.7519 2.82508
11.7559 2.82507
11.7598 2.82507
11.7637 2.82507
11.7676 2.82507
11.7714 2.82507
11.7753 2.82507
11.7791 2.82507
11.783 2.82507
11.7868 2.82507
11.7906 2.82507
11.7943 2.82508
11.7981 2.82507
11.8019 2.82507
11.8056 2.82507
11.8093 2.82507
11.813 2.82507
11.8167 2.82507
11.8204 2.82507
11.8241 2.82507
11.8277 2.82507
11.8314 2.82507
11.835 2.82507
11.8386 2.82507
11.8422 2.82507
11.8458 2.82507
11.8494 2.82507
11.853 2.82507
11.8565 2.82507
11.8601 2.82507
11.8636 2.82507
11.8671 2.82507
11.8706 2.82507
11.8741 2.82507
11.8776 2.82507
11.881 2.82507
11.8845 2.82507
11.8879 2.82507
11.8914 2.82507
11.8948 2.82507
11.8982 2.82507
11.9016 2.82507
11.905 2.82507
11.9083 2.82507
11.9117 2.82507
11.9151 2.82507
11.9184 2.82507
11.9217 2.82507
11.925 2.82506
11.9283 2.82507
11.9316 2.82507
11.9349 2.82506
11.9382 2.82506
11.9415 2.82507
11.9447 2.82506
11.9479 2.82506
11.9512 2.82506
11.9544 2.82506
11.9576 2.82506
11.9608 2.82506
11.964 2.82506
11.9672 2.82506
11.9704 2.82506
11.9735 2.82506
11.9767 2.82506
11.9798 2.82506
11.9829 2.82505
11.986 2.82506
11.9892 2.82506
11.9923 2.82506
11.9954 2.82505
11.9984 2.82506
12.0015 2.82506
12.0046 2.82506
12.0076 2.82505
12.0107 2.82506
12.0137 2.82505
12.0167 2.82506
12.0197 2.82505
12.0228 2.82505
12.0257 2.82505
12.0287 2.82505
12.0317 2.82505
12.0347 2.82505
12.0377 2.82505
12.0406 2.82505
12.0436 2.82505
12.0465 2.82505
12.0494 2.82505
12.0523 2.82505
